clean_smiles,pIC50_ido1,pIC50_tdo2
CS(=O)(=O)N1CCN(c2cc(C(F)(F)F)cc3cncn23)CC1,4.46929638113885,4.46929638113885
CS(=O)(=O)N1CCN(c2cc(Cl)cc3cncn23)CC1,4.7594507517174005,4.7594507517174005
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cc3cncn23)cc1,4.7594507517174005,4.1791420105603
CS(=O)(=O)c1ccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c([N+](=O)O)c1,4.236871623200863,6.102372908709558
C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,8.55284196865778,5.4089353929735005
C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@]2(CC1)COc1cc(C(F)(F)F)ccc12,8.18045606445813,4.987162775294828
C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,7.161150909262744,4.978810700930062
C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@]2(CC1)COc1cc(C(F)(F)F)ccc12,7.792429823902063,5.107905397309519
C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,7.8464660246693505,5.136677139879544
C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1nc(C(F)(F)F)ccc12,8.267606240177031,5.1487416512809245
C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1ncc(C(F)(F)F)cc12,8.102372908709558,4.735182176990463
C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,5.0,5.008773924307505
Cc1cc(-c2cnn(C)c2)ccc1N1CCC(C2c3c(F)cccc3-c3cncn32)CC1,6.92974597848091,6.645891560852599
Cc1cc(-c2sc3cncn3c2C(O)C2CCCCC2)cs1,6.115771230367396,6.068542129310995
Cc1cc(=O)n2c3c(c4c(cc13)c(CN(C)C)cc(=O)n4C)OC2,4.569119053547109,4.753255290276159
Cc1cc(C)cc(Nc2c(N)oc3cnccc23)c1,6.4604093769761874,6.301029995663981
Cc1cc(Cl)cc(Nc2c(N)oc3cnccc23)c1,6.698970004336019,6.301029995663981
Cc1cc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)ccc1-c1cnn(C)c1,7.385543297002656,6.943095148663527
Cc1cc(NC[C@@H]2CCCC[C@H]2O)c2cn[nH]c2c1,5.498940737782249,6.3872161432802645
Cc1cc(Nc2c(N)oc3cnccc23)ccc1Cl,6.4604093769761874,6.301029995663981
Cc1cc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c2c1,4.448550002027125,4.647817481888637
Cc1ccc(-c2sc3cncn3c2C(O)C2CCCCC2)cc1,5.508638306165727,5.995678626217358
Cc1ccc(/C(=N/O)Nc2cccc(Br)c2)s1,7.133712660915805,5.234256958578955
Cc1ccc(C(=O)CC(=O)c2ccccc2OC(C)C)c(O)c1,4.966576244513051,4.966576244513051
Cc1ccc(C(O)c2c(C3CC3)sc3cncn23)cc1,7.315154638355588,5.835647144215563
Cc1ccc(C(ON)c2ccc(Cl)cc2)c(O)c1,5.7544873321858505,4.718966632752273
Cc1ccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)cc1,5.752026733638194,5.963371104637839
Cc1ccc(NC(=O)N2CCC(C(O)CC3c4ccccc4-c4cnnn43)CC2)cc1,5.129818655252878,5.129818655252878
Cc1ccc(Nc2c(N)oc3cnccc23)cc1Br,6.4604093769761874,6.301029995663981
Cc1ccc(Nc2c(N)oc3cnccc23)cc1C,6.4604093769761874,6.301029995663981
Cc1ccc(S(=O)(=O)N/N=C2\C(=O)Nc3ccccc32)cc1,5.749579997691106,4.276544327964814
Cc1cccc(-n2nnc3c2C(=O)c2ccccc2C3=O)c1,6.913640169325252,7.1938200260161125
Cc1cccc(C(O)c2c(C3CC3)sc3cncn23)c1,7.188424994129407,7.651695136951839
Cc1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1,5.336110701377339,5.758204568704802
Cc1cccc(Nc2c(N)sc3ccccc23)c1C,6.698970004336019,6.301029995663981
Cc1ccccc1C(O)c1c(C2CC2)sc2cncn12,5.935542010773082,5.5968794788241825
Cc1ccccc1CC(O)c1c(C2CC2)sc2cncn12,6.3655227298392685,6.2380721615794705
Cc1ccccc1Cn1nnc2c1C(=O)c1ccccc1C2=O,6.092105164583717,6.251037138743839
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1C(=O)C(O)=CC2(C)C,5.540607512240769,5.995678626217358
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1C(=O)C(O)CC2(C)C,6.309803919971486,5.8297382846050425
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1C(Br)CCC2(C)C,5.823908740944319,5.6201283162011375
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1C=CC(=O)C2(C)C,5.519446140280502,6.017728766960431
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCC(=O)C2(C)C,6.443697499232712,6.026872146400302
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CC[C@H](O)C2(C)C,5.29073003902417,5.568636235841013
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CC[C@H](OS(C)(=O)=O)C2(C)C,5.691972402511707,5.91721462968355
Cc1cscc1-c1sc2cncn2c1C(O)C1CCCCC1,6.270025714300444,6.376750709602099
Cc1n[nH]c2c1C(c1ccc(F)c(Cl)c1)c1c(C)n[nH]c1O2,7.0915149811213505,5.522878745280337
Cc1n[nH]c2c1C(c1ccc(F)c(Cl)c1)c1c(N)n[nH]c1O2,6.856985199745905,5.522878745280337
Cc1n[nH]c2c1C(c1ccc(F)c(Cl)c1)c1c([nH]c(=O)[nH]c1=O)O2,6.889410289700751,5.522878745280337
Cc1n[nH]c2c1C(c1ccc(F)c(F)c1)c1c(C)n[nH]c1O2,6.790484985457369,5.522878745280337
Cc1n[nH]c2c1C(c1ccc(F)c(F)c1)c1c(N)n[nH]c1O2,7.107905397309519,5.522878745280337
Cc1n[nH]c2c1C(c1ccc(F)c(F)c1)c1c([nH]c(=O)[nH]c1=O)O2,6.527243550682788,5.522878745280337
Cc1n[nH]c2c1C(c1ccc(F)cc1)c1c(C)n[nH]c1O2,6.910094888560602,5.522878745280337
Cc1ncc(C)c2c(Nc3ccc(F)c(Cl)c3)c(N)oc12,6.698970004336019,6.301029995663981
Cc1sc2cncn2c1C(O)C1(C)CCCC1,7.522878745280337,7.701146923590294
Cc1sc2cncn2c1C(O)C1(C)CCCCC1,7.489454989793388,7.421360790031928
Cc1sc2cncn2c1C(O)C1CC(C)(C)C1,7.866461091629782,6.721246399047171
Cc1sc2cncn2c1C(O)C1CCC(C)(C)C1,7.090443970758825,6.3851027839668655
Cc1sc2cncn2c1C(O)C1CCCC1,6.826813731587726,6.686132779630847
Cc1sc2cncn2c1C(O)C1CCN(c2ccccc2)CC1,6.270025714300444,5.402304814074488
Cc1sc2cncn2c1C(O)CC1CCC(C)(C)CC1,6.701146923590294,5.709965388637482
Cc1sc2cncn2c1C(O)CC1CCC(c2ccccc2)C1,6.777283528852417,5.723538195826756
Cc1sc2cncn2c1C(O)CC1CCCC1,6.721246399047171,6.24184537803261
Cc1sc2cncn2c1C(O)[C@@H]1C[C@@H]1c1ccccc1,6.910094888560602,5.567030709125595
Cc1sc2cncn2c1C(O)c1ccccc1,6.251037138743839,6.0
Cc1sc2cncn2c1C(O)c1cccs1,6.363512103646634,6.081445469449727
Cc1sc2cncn2c1[C@@H](O)C1(C)CCCC1,7.621602099051862,7.801342913045577
Cc1sc2cncn2c1[C@@H](O)C1CCCCC1,6.872895201635193,6.844663962534939
Cc1sc2cncn2c1[C@@H](O)CC1CCCCC1,7.782516055786093,6.425968732272281
Cc1sc2cncn2c1[C@H](O)C1CCCCC1,7.428291168191312,7.218963061378868
Cl/N=C1/C=CC=C/C1=N/Cl,5.037630664329979,5.074172425375258
Cl[C@@H]1CCCC[C@@H]1CNc1cc(Br)cc2[nH]ncc12,4.255707016877324,4.173925197299174
Cl[C@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,6.5376020021010435,6.657577319177793
Clc1ccc(-c2nccc3c2[nH]c2ccccc23)cc1,5.120330794367947,5.081445469449727
Cn1cc(-c2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)c(F)c2)cn1,7.67778070526608,6.756112751309667
Cn1cc(-c2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)cc2)cn1,7.585026652029182,6.87942606879415
Cn1cc(-c2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)cc2F)cn1,8.096910013008056,7.18842706268103
Cn1cc(-c2ccc(N3CCC([C@H]4c5c(F)cccc5-c5cncn54)CC3)cc2)cn1,7.566207336726482,7.421090357791352
Cn1cc(-c2ccc(NC(N)=O)cc2)c2ccc(F)cc21,7.309803919971486,7.107905397309519
Cn1cc(-c2cccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)c2)cn1,7.102372908709558,6.1944991418416
Cn1cc(-c2cnc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)nc2)cn1,6.7181882731549845,6.2373214362725635
Cn1ccc2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)cc21,7.130570098963901,6.424812155072339
Cn1ncc2c(NC[C@@H]3CCCC[C@H]3O)cc(Br)cc21,4.420102130396896,4.478338984887927
FC(F)(F)c1cc(NC[C@@H]2CCCCN2)c2cn[nH]c2c1,4.727462222624762,5.094204119632131
FC(F)(F)c1cc(NC[C@H]2CCCCN2)c2cn[nH]c2c1,4.619607839942972,6.337242168318426
FC(F)(F)c1cc(NC[C@H]2CCCN2)c2cn[nH]c2c1,5.018634490921456,5.215382707367125
Fc1ccc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)cc1F,8.175223537524454,7.161780778092374
Fc1ccc2c(/C=C/c3cccnc3)c[nH]c2c1,7.292429823902063,6.440083487556502
Fc1cccc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)c1,7.142667503568732,6.430626090384954
Fc1cccc2c1C(C1CCCC1)n1cncc1-2,6.0119176675241235,7.022276394711152
Fc1cccc2c1C(C1CCCCC1)n1cncc1-2,6.606113954401016,7.070581074285707
Fc1cccc2c1C(C1CCN(c3ccc(-c4cccnc4)cc3)CC1)n1cncc1-2,6.887345359137068,6.73754891026957
Fc1cccc2c1C(C1CCN(c3ccc(-c4ccncc4)cc3)CC1)n1cncc1-2,7.017164014389946,6.452225294612178
Fc1cccc2c1C(C1CCN(c3ccc(-c4cnn(C5CCOC5)c4)cc3)CC1)n1cncc1-2,7.779891911959945,6.694648630553377
Fc1cccc2c1C(C1CCN(c3ccc(-c4cnn([C@@H]5CCOC5)c4)cc3)CC1)n1cncc1-2,7.481486060122112,6.528708288941061
Fc1cccc2c1C(C1CCN(c3ccc(Cl)cn3)CC1)n1cncc1-2,8.14086170270547,6.709965388637482
Fc1cccc2c1C(C1CCN(c3ccc(N4CCOCC4)cc3)CC1)n1cncc1-2,6.106306606507495,5.987584625237567
Fc1cccc2c1C(C1CCN(c3ccccc3)CC1)n1cncc1-2,7.058488567365597,6.471083299722345
Fc1cccc2c1C(C1CCN(c3nc4ccccc4s3)CC1)n1cncc1-2,7.038896861280492,6.709965388637482
Fc1cccc2c1C(C1CCN(c3ncc(-c4cnn(C5CCOCC5)c4)cn3)CC1)n1cncc1-2,7.468521082957745,6.442492798094342
Fc1cccc2c1C(C1CCN(c3ncc(Br)s3)CC1)n1cncc1-2,7.31695296176115,6.399027104313252
Fc1cccc2c1C(C1CCN(c3nccs3)CC1)n1cncc1-2,6.38530372121847,6.23210238398191
Fc1cccc2c1C(C1CCOCC1)n1cncc1-2,5.642904886740872,6.723538195826756
Fc1cccc2c1C(Cc1ccccc1)n1cncc1-2,5.563201489768197,6.100726812682396
Fc1cccc2c1C(c1ccccc1)n1cncc1-2,5.562090964460501,6.42712839779952
N#CC1=C(N)Nc2[nH]c(=O)[nH]c(=O)c2C1c1cccc(Cl)c1,6.657577319177793,5.522878745280337
N#Cc1c(-c2cccc(Cl)c2)c2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,7.008773924307505,5.522878745280337
N#Cc1ccc(-n2nnc3c2C(=O)c2ccccc2C3=O)cc1,7.585026652029182,7.180456064458132
N#Cc1ccc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)cc1,7.090443970758825,6.404503778174426
N#Cc1ccc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)cc1F,8.053547734986926,6.6307841425898575
N#Cc1ccc(NC(=O)C(=O)N2CCC(c3ccnc4ccc(F)cc34)CC2)cc1,7.443697499232712,5.259637310505756
N#Cc1ccc2nccc(C3CCN(C(=O)C(=O)Nc4ccc(Cl)cc4)CC3)c2c1,6.928117992693875,5.214670164989233
NC(=O)Nc1ccc(-c2c[nH]c3cc(F)ccc23)cc1,7.208854658640503,7.208854658640503
NC(=S)NNC(=O)c1c2c(n3ccccc13)C(=O)c1ncccc1C2=O,7.638272163982407,5.920818753952375
NOC(CCc1cccc(Cl)c1)c1ccccc1,5.163121031725211,4.231361898752385
NOC(CCc1ccccc1)c1ccccc1F,4.814281341297949,4.303643611266668
NOC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,5.742726123669857,5.521435901161594
NOC(c1ccc(F)cc1)c1ccc(F)cc1,5.410224104417406,5.166975130759742
NOC(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.474955192963154,4.111259039317107
NOC(c1ccccc1)c1cc(C(F)(F)F)ccc1F,5.529741757533716,5.044793462458058
NOC(c1ccccc1)c1cc(Cl)cc(Cl)c1,5.8797253758587,5.2441251443275085
NOC(c1ccccc1)c1cc(F)cc(F)c1,5.922635896279922,5.458420756053419
NOC(c1ccccc1)c1ccc(Cl)c(Cl)c1,5.708968318544146,5.24445957723044
NOC(c1ccccc1)c1ccc(Cl)cc1,5.22336197693145,4.963140824826938
NOC(c1ccccc1)c1ccc(Cl)cc1Cl,5.549543466131166,5.269400855688753
NOC(c1ccccc1)c1ccc(F)cc1F,5.536058294834646,5.195860567664649
NOC(c1ccccc1)c1ccc(O)cc1,5.539102157243452,4.525783735923745
NOC(c1ccccc1)c1cccc(Br)c1,6.114573994178928,5.145693958198919
NOC(c1ccccc1)c1cccc(C(F)(F)F)c1,5.761953896871205,4.8936399227910785
NOC(c1ccccc1)c1cccc(C(F)(F)F)c1F,5.625983552934928,5.250263684430939
NOC(c1ccccc1)c1cccc(Cl)c1Cl,5.412534203235779,5.1943508188517855
NOC(c1ccccc1)c1cccc(F)c1,5.664182201698935,5.214378574719888
NOC(c1ccccc1)c1ccccc1Br,5.302599111418644,4.647817481888637
NOC(c1ccccc1)c1ccccc1Cl,4.959932700965966,4.661543506395395
NOC(c1ccccc1)c1ccccc1F,5.410224104417406,5.406713932979542
NOC(c1ccccc1)c1ccsc1,5.473660722610156,5.355561410532162
NS(=O)(=O)N1CCC(C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,7.273723468385537,4.204418880091986
NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.488168040901103,4.982966660701219
NS(=O)(=O)NC[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,7.190557757502274,4.231080845074899
NS(=O)(=O)c1ccc(-n2nnc3c2C(=O)c2ccccc2C3=O)cc1,7.522878745280337,7.318758762624412
NS(=O)(=O)c1ccc(/N=N/c2ccc(O)[nH]c2=O)cc1,4.742561433140186,4.80465394165158
N[C@@H](CC1C(=O)Nc2ccccc21)C(=O)O,5.4698003017969175,4.220259248823259
N[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,6.154901959985743,6.443697499232712
N[C@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,5.847711655616943,6.040958607678906
Nc1cc(Br)cc2[nH]ncc12,5.071092309756048,5.856985199745905
Nc1cccc2c([As](=O)(O)O)cccc12,4.339798798619318,4.421704694879174
Nc1n[nH]c2c1C(c1ccc(F)c(Cl)c1)c1c(N)n[nH]c1O2,6.97061622231479,5.522878745280337
Nc1n[nH]c2c1C(c1ccc(F)c(F)c1)c1c(N)n[nH]c1O2,7.107905397309519,5.522878745280337
Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,7.221848749616356,5.0305400938776135
Nc1oc2c[n+]([O-])ccc2c1Nc1ccc(F)c(Cl)c1,6.698970004336019,6.301029995663981
Nc1oc2cnc(F)cc2c1Nc1ccccc1Cl,6.4604093769761874,6.301029995663981
Nc1oc2cnccc2c1Nc1cc(Cl)c(F)c(Cl)c1,6.698970004336019,6.301029995663981
Nc1oc2cnccc2c1Nc1ccc(Br)cc1,6.698970004336019,6.301029995663981
Nc1oc2cnccc2c1Nc1ccc(Cl)c(Cl)c1,6.698970004336019,6.301029995663981
Nc1oc2cnccc2c1Nc1ccc(F)c(Cl)c1F,6.4604093769761874,6.301029995663981
Nc1oc2cnccc2c1Nc1ccc(F)c(F)c1,6.4604093769761874,6.301029995663981
Nc1oc2cnccc2c1Nc1ccc(F)cc1,6.4604093769761874,6.301029995663981
Nc1oc2cnccc2c1Nc1ccc2c(c1)OCO2,6.4604093769761874,6.301029995663981
Nc1oc2cnccc2c1Nc1cccc(Cl)c1,6.4604093769761874,6.301029995663981
Nc1oc2cnccc2c1Nc1cccc(F)c1,6.4604093769761874,6.301029995663981
Nc1sc2c(Br)cccc2c1Nc1ccc(F)c(Cl)c1,6.698970004336019,6.301029995663981
Nc1sc2ccc(Cl)cc2c1Nc1ccc(F)cc1,6.698970004336019,6.301029995663981
Nc1sc2ccc(Cl)cc2c1Nc1cccc(C(F)(F)F)c1,6.4604093769761874,6.301029995663981
O/N=C(\CNc1cc(Br)cc2[nH]ncc12)c1ccc(O)cc1,4.24275584897803,4.890759031411797
O/N=C(\Nc1ccc(F)c(Cl)c1)c1cnc(Cl)s1,7.165579296318468,5.638649975647733
O/N=C(\Nc1cccc(Br)c1)c1ccc(Cl)nc1,6.764976840504777,5.90274269030658
O/N=C(\Nc1cccc(Br)c1)c1ccc(Cl)s1,7.525783735923745,5.636200054520891
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCCCC1,7.040042759670284,4.100464015347826
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)NCc2ccccc2)CC1,7.459686756539098,4.046868774816555
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)Nc2ccccc2)CC1,7.332773124424534,4.236796699629228
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(S(=O)(=O)Nc2ccccc2)CC1,6.916341332625912,4.182295837032809
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccccc1,6.116243967920054,4.09699145085845
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1cccs1,6.74862261710982,4.200032588919265
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1cncs1,6.521983053175516,4.927823655521034
O=C(CC1c2ccccc2-c2cnnn21)C1CCCCC1,5.129818655252878,5.129818655252878
O=C(CN1CCC2(CC1)COc1cc(C(F)(F)F)ccc12)Nc1ccc(Cl)cc1,6.585026652029182,4.590066876668706
O=C(CN1CCC2(CCc3ccccc32)CC1)Nc1ccc(Cl)cc1,6.173925197299173,4.368556230986828
O=C(Cc1ccc(O)cc1)Nc1nnc(CCCNc2nonc2/C(=N\O)Nc2ccc(F)c(Br)c2)s1,7.301029995663981,4.2659205927194055
O=C(NCCC1C(=O)Nc2ccccc21)OCc1ccccc1,5.636388020107856,4.234108023569984
O=C(NC[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1)c1ccccc1,6.893639922791079,4.091729500504276
O=C(NCc1csc(/C(=N/O)Nc2cccc(Br)c2)c1)Nc1ccc(F)cc1,7.434152181326482,5.620694482249418
O=C(N[C@@H](CC1C(=O)Nc2ccccc21)C(=O)O)OCc1ccccc1,5.892790030352131,4.565431095965801
O=C(Nc1ccc(C(F)(F)F)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,7.045757490560675,5.022276394711152
O=C(Nc1ccc(C(F)F)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,7.67778070526608,5.236572006437063
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(Cl)cc23)CC1,7.721246399047171,5.6020599913279625
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)C(F)(F)C1,8.045757490560675,5.200659450546418
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,6.809894379144197,5.161150909262744
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,7.494850021680094,4.6777807052660805
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)COc1cc(C(F)F)ccc12,7.522878745280337,4.522878745280337
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCCC2(CC1)COc1cc(C(F)(F)F)ccc12,6.154901959985743,4.431798275933005
O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@@H](c2ccnc3ccc(F)cc23)[C@@H](O)C1,5.522878745280337,4.431798275933005
O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@@H](c2ccnc3ccc(F)cc23)[C@H](O)C1,7.301029995663981,4.815308569182401
O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@H](c2ccnc3ccc(F)cc23)[C@@H](O)C1,7.348078112555672,4.853871964321762
O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@H](c2ccnc3ccc(F)cc23)[C@H](O)C1,6.958607314841775,4.764471553092451
O=C(Nc1ccc(Cl)cc1)C(CC1CC1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,7.439713034397075,4.798602875679548
O=C(Nc1ccc(Cl)cc1)C(CCO)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,7.0655015487564325,5.022276394711152
O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,8.154901959985743,5.173925197299174
O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCC=C(c2ccnc3ccc(F)cc23)CC1,8.301029995663981,4.795880017344075
O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCCC(c2ccnc3ccc(F)cc23)CC1,8.096910013008056,5.229147988357856
O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc(C(F)(F)F)c2Cl)CC1,6.521433504406157,4.657577319177793
O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,7.154901959985743,5.229147988357856
O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,7.136677139879544,5.1938200260161125
O=C(Nc1cccn2cncc12)c1ccccc1,4.0,4.0
O=C(O)/C=C/c1ccc2nc3n(c(=O)c2c1)-c1ccc(F)cc1C3=O,7.0713337517843655,7.522878745280337
O=C(O)N1CCN(c2cc(C(F)(F)F)cc3cncn23)CC1,4.1791420105603,4.7594507517174005
O=C(O)c1cc(NC[C@@H]2CCCC[C@H]2O)c2cn[nH]c2c1,4.519705539996993,4.568314655313988
O=C(O)c1cc2c(Nc3cc(Br)ccc3F)ccc(F)c2[nH]1,4.55129368009492,4.382999658879101
O=C(O)c1cc2c(Nc3ccc(F)c(Br)c3)ccc(F)c2[nH]1,5.0030507515046185,4.978810700930062
O=C(O)c1cc2c(Nc3ccc(F)c(Cl)c3)ccc(F)c2[nH]1,4.39040559077478,4.0034883278458215
O=C(O)c1cc2c(Nc3ccc(F)c(OC(F)(F)F)c3)ccc(F)c2[nH]1,4.787812395596042,4.782516055786093
O=C(O)c1cc2c(Nc3ccc(F)c4[nH]c(C(=O)O)cc34)ccc(F)c2[nH]1,5.565431095965801,5.458420756053419
O=C(O)c1ccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)cc1,5.633950790199765,6.505845405981558
O=C(O)c1cccc(-n2nnc3c2C(=O)c2ccccc2C3=O)c1,6.943095148663527,7.1487416512809245
O=C(O)c1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1,5.905878404159439,6.777283528852417
O=C([O-])c1cccc(NC(=O)c2c3c(n4ccccc24)C(=O)c2ncccc2C3=O)c1,6.8297382846050425,4.380906669373258
O=C(c1ccccc1)C(c1ccccc1)C1(O)C(=O)Nc2c(Cl)cc(Cl)cc21,6.0,5.3979400086720375
O=C(c1ccccc1)N1CCC(C2c3c(F)cccc3-c3cncn32)CC1,5.448184177648985,5.894489815230026
O=C1CC2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)C(=O)N1,6.530177984021837,5.770062314092066
O=C1NC(=O)C2(CCN(c3cc(Br)cc4cncn34)CC2)N1,7.189767482004916,6.289882634888183
O=C1NC(=O)C2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)N1,7.530177984021837,5.599980364934842
O=C1NC(=O)C2(CCN(c3cc(C(F)(F)F)cn4cncc34)CC2)N1,5.99012436628784,5.840132152907433
O=C1NC(=O)C2(CCN(c3cc(Cl)cc4cncn34)CC2)N1,6.549750891680639,5.849857838151442
O=C1NC2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)C(=O)N1CC1CCOCC1,5.92009553233328,5.400007822415902
O=C1NC2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)C(=O)N1c1ccccc1,6.580044251510242,5.779891911959945
O=C1Nc2ccccc2/C1=N/Nc1ccc(Cl)cc1,6.200659450546418,4.2726214305485115
O=C1Nc2ccccc2/C1=N/Nc1cccc(Cl)c1,5.82102305270683,4.329661358872558
O=C1Nc2ccccc2/C1=N/Nc1ccccc1C(F)(F)F,5.801342913045577,4.416687848016922
O=C1Nc2ccccc2/C1=N/c1ccccc1Br,5.906578314837765,4.334982174587528
O=C1c2c(Cl)cccc2-n2c1nc1ccccc1c2=O,5.086716098239582,5.8576842609311
O=C1c2cc(Br)ccc2-n2c1nc1ccccc1c2=O,6.410050398674292,6.8580781211020785
O=C1c2cc(F)ccc2-n2c1nc1ccc(B(O)O)cc1c2=O,6.192709566501257,5.91721462968355
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCC(C(=O)O)CC3)cc1c2=O,5.91369853439507,6.346787486224656
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCCC(C(=O)O)C3)cc1c2=O,5.989653660658986,6.376750709602099
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCCC3C(=O)O)cc1c2=O,5.842224732789047,6.7447274948966935
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCNCC3)cc1c2=O,6.167491087293763,6.920818753952375
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCOCC3)cc1c2=O,6.3979400086720375,6.468521082957745
O=C1c2cc(F)ccc2-n2c1nc1ccc(Cn3ccnn3)cc1c2=O,6.602407705158788,5.94692155651658
O=C1c2cc(F)ccc2-n2c1nc1ccc(F)cc1c2=O,5.565431095965801,6.603804155250874
O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCCCC3)cc1c2=O,5.649751981665837,5.431798275933005
O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCNCC3)cc1c2=O,5.924453038607469,6.173925197299173
