clean_smiles,pIC50_ido1,pIC50_tdo2,ido1_molid,tdo2_molid,src_doc,year,same_doc,M,D,scaffold
C#Cc1cccc(Nc2c(N)oc3cnccc23)c1,6.4604093769761874,6.301029995663981,CHEMBL4281187,CHEMBL4281187,CHEMBL4257081,2016,True,6.380719686320084,0.1593793813122062,c1ccc(Nc2coc3cnccc23)cc1
C=Cc1sc2cncn2c1C(O)C1CCCCC1,7.841637507904751,7.533132379645891,CHEMBL5879847,CHEMBL5879847,CHEMBL5729017,2022,True,7.687384943775321,0.3085051282588598,c1sc2cncn2c1CC1CCCCC1
C=Cc1sc2cncn2c1C(O)CC1CCCCC1,7.978810700930062,7.20342566678957,CHEMBL5807169,CHEMBL5807169,CHEMBL5729017,2022,True,7.591118183859816,0.7753850341404913,c1sc2cncn2c1CCC1CCCCC1
C=Cc1sc2cncn2c1[C@@H](O)C1CCCCC1,8.334419008982048,7.935542010773082,CHEMBL5991135,CHEMBL5991135,CHEMBL5729017,2022,True,8.134980509877565,0.3988769982089657,c1sc2cncn2c1CC1CCCCC1
CC(=O)/C=C1\C(=O)Nc2ccc(Cl)cc21,6.443697499232712,4.262092076625361,CHEMBL4290045,CHEMBL4290045,CHEMBL4261541,2017,True,5.352894787929037,2.181605422607351,C=C1C(=O)Nc2ccccc21
CC(=O)CC(=O)/C=C1\C(=O)Nc2ccc(Cl)cc21,6.721246399047171,4.398809467384666,CHEMBL4279365,CHEMBL4279365,CHEMBL4261541,2017,True,5.560027933215919,2.322436931662505,C=C1C(=O)Nc2ccccc21
CC(=O)CC(=O)CC1(O)C(=O)Nc2ccccc21,6.346787486224656,4.250882337643677,CHEMBL4294515,CHEMBL4294515,CHEMBL4261541,2017,True,5.298834911934167,2.0959051485809788,O=C1Cc2ccccc2N1
CC(=O)N1CCN(C(=O)c2ccc(Cn3nnc4c3C(=O)c3ccccc3C4=O)cc2)CC1,5.959793372425289,6.7544873321858505,CHEMBL3628600,CHEMBL3628600,CHEMBL3627649,2015,True,6.35714035230557,-0.7946939597605613,O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccc(C(=O)N2CCNCC2)cc1
CC(=O)N1CCN(C(=O)c2cccc(Cn3nnc4c3C(=O)c3ccccc3C4=O)c2)CC1,6.220403508742176,7.229147988357855,CHEMBL3628597,CHEMBL3628597,CHEMBL3627649,2015,True,6.724775748550016,-1.0087444796156797,O=C1c2ccccc2C(=O)c2c1nnn2Cc1cccc(C(=O)N2CCNCC2)c1
CC(=O)N1CCN(c2cc(C(F)(F)F)cc3cncn23)CC1,4.7594507517174005,4.7594507517174005,CHEMBL5934542,CHEMBL5934542,CHEMBL5727445,2019,True,4.7594507517174005,0.0,c1cc(N2CCNCC2)n2cncc2c1
