clean_smiles,pIC50,molecule_chembl_id,n,pref_name,pains,MW,LogP,TPSA,QED,scaffold
NC(=O)COC1CCN(S(=O)(=O)c2ccc(-c3c[nH]c4cc(F)ccc34)cc2)CC1,5.721246399047171,CHEMBL6038414,1,,False,431.48900000000015,2.6290000000000013,105.49000000000001,0.6258153656253063,O=S(=O)(c1ccc(-c2c[nH]c3ccccc23)cc1)N1CCCCC1
NC(=O)Cn1nnc2cc(-c3c[nH]c4ccccc34)ccc21,5.095847239347127,CHEMBL4875368,2,,False,291.314,2.0648999999999997,89.59,0.6051594357389967,c1ccc2c(-c3ccc4[nH]nnc4c3)c[nH]c2c1
NC(=O)Cn1nnc2ccc(-c3c[nH]c4ccccc34)cc21,5.304991942694053,CHEMBL4867529,2,,False,291.3140000000001,2.0648999999999993,89.59,0.6051594357389967,c1ccc2c(-c3ccc4nn[nH]c4c3)c[nH]c2c1
NC(=O)Nc1ccc(-c2c[nH]c3cc(F)ccc23)cc1,7.208854658640503,CHEMBL5177466,2,,False,269.279,3.4646000000000017,70.91,0.6546427167648653,c1ccc(-c2c[nH]c3ccccc23)cc1
NC(=O)[C@H]1C[C@@H](NS(=O)(=O)c2ccc(-c3c[nH]c4cc(F)ccc34)cc2)C1,5.886056647693163,CHEMBL6007749,1,,False,387.43600000000015,2.5162000000000013,105.04999999999998,0.6263260543797916,O=S(=O)(NC1CCC1)c1ccc(-c2c[nH]c3ccccc23)cc1
NC(=O)[C@H]1C[C@H](NS(=O)(=O)c2ccc(-c3c[nH]c4cc(F)ccc34)cc2)C1,6.086186147616283,CHEMBL5849200,1,,False,387.43600000000015,2.5162000000000013,105.04999999999998,0.6263260543797916,O=S(=O)(NC1CCC1)c1ccc(-c2c[nH]c3ccccc23)cc1
NC(=O)c1ccc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)cc1,6.301029995663981,CHEMBL4294302,1,,False,396.8090000000001,4.712000000000002,107.17,0.4626287967059952,c1ccc(Nc2coc3c(-c4ccccc4)nccc23)cc1
NC(=O)c1ccc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)cc1,6.404503778174426,CHEMBL5803900,1,,False,376.4350000000001,3.6075000000000026,64.15,0.7595232108049751,c1ccc(N2CCC(C3c4ccccc4-c4cncn43)CC2)cc1
NC(=S)NNC(=O)c1c2c(n3ccccc13)C(=O)c1ncccc1C2=O,5.920818753952375,CHEMBL4245134,1,,True,365.37400000000014,0.5877,118.59,0.3335703751613635,O=C1c2cccnc2C(=O)c2c1cc1ccccn21
NCC(=O)N1CCN(c2ccc(-c3c[nH]c4cc(F)ccc34)cn2)CC1,6.187086643357144,CHEMBL6047956,1,,False,353.4010000000002,1.9763000000000004,78.25000000000001,0.7546839350009008,c1ccc2c(-c3ccc(N4CCNCC4)nc3)c[nH]c2c1
NCC(=O)NC1CCN(c2ccc(-c3c[nH]c4cc(F)ccc34)cn2)CC1,5.769551078621726,CHEMBL6018868,1,,False,367.4280000000001,2.412700000000001,87.04,0.6608858896761868,c1ccc2c(-c3ccc(N4CCCCC4)nc3)c[nH]c2c1
NCCNC(=O)c1ccc(-c2c[nH]c3cc(F)ccc23)cc1,5.958607314841775,CHEMBL6052721,1,,False,297.333,2.6625000000000005,70.91,0.6925812340822265,c1ccc(-c2c[nH]c3ccccc23)cc1
NCCNS(=O)(=O)c1cc(-c2c[nH]c3cc(F)ccc23)ccc1Cl,6.113509274827518,CHEMBL5807245,1,,False,367.8330000000001,2.8644000000000007,87.97999999999999,0.6475280273302928,c1ccc(-c2c[nH]c3ccccc23)cc1
NCCNS(=O)(=O)c1ccc(-c2c[nH]c3cc(F)ccc23)cc1,6.050609993355087,CHEMBL5771999,1,,False,333.38800000000003,2.2110000000000003,87.97999999999999,0.6687649175769519,c1ccc(-c2c[nH]c3ccccc23)cc1
NCCNS(=O)(=O)c1cccc(-c2c[nH]c3cc(F)ccc23)c1,5.7447274948966935,CHEMBL5840874,1,,False,333.38800000000003,2.2110000000000003,87.97999999999999,0.6687649175769519,c1ccc(-c2c[nH]c3ccccc23)cc1
NOC(CCc1cccc(Cl)c1)c1ccccc1,4.231361898752385,CHEMBL4443640,1,,False,261.752,3.904200000000003,35.25,0.8286745961267752,c1ccc(CCCc2ccccc2)cc1
NOC(CCc1ccccc1)c1ccccc1F,4.303643611266668,CHEMBL4455554,1,,False,245.297,3.3899000000000026,35.25,0.8193869133559394,c1ccc(CCCc2ccccc2)cc1
NOC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,5.521435901161594,CHEMBL4440040,2,,False,268.143,3.9731000000000023,35.25,0.8545398743316311,c1ccc(Cc2ccccc2)cc1
NOC(c1ccc(F)cc1)c1ccc(F)cc1,5.166975130759742,CHEMBL4516705,2,,False,235.233,2.9445000000000014,35.25,0.8299707047942095,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.111259039317107,CHEMBL4440269,1,,False,335.2469999999999,4.703900000000002,35.25,0.6515307256736447,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1cc(C(F)(F)F)ccc1F,5.044793462458058,CHEMBL4571508,1,,False,285.23999999999995,3.824200000000001,35.25,0.6869261943958415,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1cc(Cl)cc(Cl)c1,5.2441251443275085,CHEMBL4473408,1,,False,268.143,3.9731000000000023,35.25,0.8545398743316311,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1cc(F)cc(F)c1,5.458420756053419,CHEMBL4582341,1,,False,235.23299999999995,2.9445000000000014,35.25,0.8299707047942095,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1ccc(Cl)c(Cl)c1,5.24445957723044,CHEMBL4561507,2,,False,268.143,3.9731000000000023,35.25,0.8545398743316311,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1ccc(Cl)cc1,4.963140824826938,CHEMBL4524223,2,,False,233.69799999999998,3.319700000000002,35.25,0.8258614021302736,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1ccc(Cl)cc1Cl,5.269400855688753,CHEMBL4578334,2,,False,268.143,3.9731000000000014,35.25,0.8545398743316313,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1ccc(F)cc1F,5.195860567664649,CHEMBL4585829,1,,False,235.23299999999995,2.9445000000000014,35.25,0.8299707047942095,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1ccc(O)cc1,4.525783735923745,CHEMBL4439774,1,,False,215.25199999999998,2.3719,55.480000000000004,0.7726880555060034,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1cccc(Br)c1,5.145693958198919,CHEMBL4517541,1,,False,278.149,3.4288000000000025,35.25,0.8728866848733986,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1cccc(C(F)(F)F)c1,4.8936399227910785,CHEMBL4519297,2,,False,267.24999999999994,3.685100000000002,35.25,0.8607578805066647,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1cccc(C(F)(F)F)c1F,5.250263684430939,CHEMBL4558294,1,,False,285.23999999999995,3.824200000000001,35.25,0.6869261943958415,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1cccc(Cl)c1Cl,5.1943508188517855,CHEMBL4468826,2,,False,268.143,3.9731000000000023,35.25,0.8545398743316311,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1cccc(F)c1,5.214378574719888,CHEMBL4544607,2,,False,217.24299999999997,2.8054000000000014,35.25,0.8021883323973698,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1ccccc1Br,4.647817481888637,CHEMBL4451390,1,,False,278.149,3.4288000000000016,35.25,0.8728866848733986,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1ccccc1Cl,4.661543506395395,CHEMBL4539097,1,,False,233.69799999999998,3.319700000000002,35.25,0.8258614021302736,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1ccccc1F,5.406713932979542,CHEMBL4446245,1,,False,217.24299999999997,2.8054000000000014,35.25,0.8021883323973698,c1ccc(Cc2ccccc2)cc1
NOC(c1ccccc1)c1ccsc1,5.355561410532162,CHEMBL4544399,1,,False,205.28199999999998,2.727800000000001,35.25,0.7818496731449696,c1ccc(Cc2ccsc2)cc1
NS(=O)(=O)N1CC=C(c2c[nH]c3cc(F)ccc23)CC1,5.199970640755866,CHEMBL5872720,1,,False,295.3390000000001,1.5996000000000001,79.19,0.8822778801590966,C1=C(c2c[nH]c3ccccc23)CCNC1
NS(=O)(=O)N1CCC(C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,4.204418880091986,CHEMBL4781037,1,,False,423.2640000000001,1.2724000000000006,125.09,0.2912299716882814,N=C(Nc1ccccc1)C(=O)C1CCNCC1
NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,4.982966660701219,CHEMBL3545369,13,EPACADOSTAT,False,438.23900000000003,0.4241000000000012,167.76,0.1363208163665712,N=C(Nc1ccccc1)c1cnon1
NS(=O)(=O)NC[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,4.231080845074899,CHEMBL4789503,1,,False,451.31800000000015,1.9564000000000004,133.88,0.22713219932476764,N=C(Nc1ccccc1)C(=O)C1CCCCC1
NS(=O)(=O)c1ccc(-c2c[nH]c3cc(F)ccc23)cc1,6.0,CHEMBL5835571,1,,False,290.319,2.6214000000000013,75.95,0.7608661641272361,c1ccc(-c2c[nH]c3ccccc23)cc1
NS(=O)(=O)c1ccc(-n2nnc3c2C(=O)c2ccccc2C3=O)cc1,7.318758762624412,CHEMBL4741069,1,,True,354.34700000000004,0.6900999999999997,125.00999999999999,0.5644533155449784,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1
NS(=O)(=O)c1ccc(/N=N/c2ccc(O)[nH]c2=O)cc1,4.80465394165158,CHEMBL4296952,1,,True,294.29200000000003,1.1433,137.97,0.7303951176171336,O=c1[nH]cccc1/N=N/c1ccccc1
NS(=O)(=O)c1cccc(-c2c[nH]c3cc(F)ccc23)c1,5.619788758288394,CHEMBL5964678,1,,False,290.319,2.6214000000000004,75.95,0.7608661641272361,c1ccc(-c2c[nH]c3ccccc23)cc1
N[C@@H](CC1C(=O)Nc2ccccc21)C(=O)O,4.220259248823259,CHEMBL4283109,1,,False,220.228,0.5242999999999998,92.42,0.6921353536782959,O=C1Cc2ccccc2N1
N[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,6.443697499232712,CHEMBL5219595,1,,False,323.23800000000006,3.2548000000000012,66.72999999999999,0.8121307932870376,c1cc(NCC2CCCCC2)c2cn[nH]c2c1
N[C@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,6.040958607678906,CHEMBL5219723,1,,False,323.23800000000006,3.2548000000000012,66.72999999999999,0.8121307932870376,c1cc(NCC2CCCCC2)c2cn[nH]c2c1
N[C@H]1CN(S(=O)(=O)c2ccc(-c3c[nH]c4cc(F)ccc34)cc2)C[C@@H]1F,6.045757490560675,CHEMBL6053126,1,,False,377.4160000000001,2.643700000000001,79.19,0.7364993071879986,O=S(=O)(c1ccc(-c2c[nH]c3ccccc23)cc1)N1CCCC1
Nc1c(-c2c[nH]c3ccccc23)ccc2[nH]nnc12,5.711656597399502,CHEMBL4858642,4,,False,249.27700000000002,2.6883999999999997,83.38000000000001,0.4533786068950257,c1ccc2c(-c3ccc4[nH]nnc4c3)c[nH]c2c1
Nc1cc(Br)cc2[nH]ncc12,5.856985199745905,CHEMBL5219838,3,,False,212.05000000000004,1.9075999999999997,54.7,0.6549688379578622,c1ccc2[nH]ncc2c1
Nc1ccc(-c2c[nH]c3cc(F)c(F)cc23)cn1,5.795880017344075,CHEMBL5778552,1,,False,245.232,3.090300000000001,54.7,0.6917598413983431,c1cncc(-c2c[nH]c3ccccc23)c1
Nc1ccc(-c2c[nH]c3cc(F)ccc23)cn1,5.958607314841775,CHEMBL5943751,1,,False,227.24200000000002,2.951200000000001,54.7,0.6711127605509931,c1cncc(-c2c[nH]c3ccccc23)c1
Nc1cccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c1,5.600326278518962,CHEMBL5198425,1,,False,306.291,3.7760000000000016,66.72999999999999,0.6451786377049662,c1ccc(CNc2cccc3[nH]ncc23)cc1
Nc1cccc2c([As](=O)(O)O)cccc12,4.421704694879174,CHEMBL1403970,1,,False,267.11600000000004,-0.016999999999999904,83.55000000000001,0.500714786834089,c1ccc2ccccc2c1
Nc1n[nH]c2c1C(c1ccc(F)c(Cl)c1)c1c(N)n[nH]c1O2,5.522878745280337,CHEMBL3927265,1,,False,320.71500000000003,2.3755999999999995,118.63000000000001,0.4291238335227258,c1ccc(C2c3cn[nH]c3Oc3[nH]ncc32)cc1
Nc1n[nH]c2c1C(c1ccc(F)c(F)c1)c1c(N)n[nH]c1O2,5.522878745280337,CHEMBL3966057,1,,False,304.26,1.8613,118.63000000000001,0.42780588015620474,c1ccc(C2c3cn[nH]c3Oc3[nH]ncc32)cc1
Nc1nnsc1-c1ccccc1,6.568636235841013,CHEMBL4174655,1,,False,177.232,1.7872999999999999,51.8,0.7220418511824791,c1ccc(-c2cnns2)cc1
Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,5.0305400938776135,CHEMBL584991,6,,False,271.639,1.6921999999999993,109.56,0.33179083173683716,N=C(Nc1ccccc1)c1cnon1
Nc1nonc1/C(=N\O)Nc1cc(F)cc(Cl)c1,5.599980364934842,CHEMBL5941096,1,,False,271.639,1.6921999999999993,109.56,0.33179083173683716,N=C(Nc1ccccc1)c1cnon1
Nc1oc2c(-c3cc(F)cc(F)c3)nccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4280130,1,,False,389.764,5.891300000000001,64.08,0.45817782138693125,c1ccc(Nc2coc3c(-c4ccccc4)nccc23)cc1
Nc1oc2c(-c3cc(F)ccc3Cl)nccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4281561,1,,False,406.21900000000005,6.405600000000002,64.08,0.41300809777331365,c1ccc(Nc2coc3c(-c4ccccc4)nccc23)cc1
Nc1oc2c(-c3cc(F)nc(F)c3)nccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4294038,1,,False,390.75200000000007,5.286300000000001,76.97,0.46488884202627423,c1ccc(Nc2coc3c(-c4ccncc4)nccc23)cc1
Nc1oc2c(-c3ccc(F)cc3)nccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4282826,1,,False,371.774,5.752200000000002,64.08,0.48080230116945266,c1ccc(Nc2coc3c(-c4ccccc4)nccc23)cc1
Nc1oc2c(-c3ccc4c(c3)OCO4)nccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4278469,1,,False,397.793,5.341800000000002,82.54,0.48511336469732275,c1ccc(Nc2coc3c(-c4ccc5c(c4)OCO5)nccc23)cc1
Nc1oc2c(-c3ccnc(C(=O)N4CCCCC4)c3)nccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4292367,1,,False,465.91600000000005,5.634200000000004,97.28,0.4048321176513893,O=C(c1cc(-c2nccc3c(Nc4ccccc4)coc23)ccn1)N1CCCCC1
Nc1oc2c(-c3ccnc(C(=O)N4CCOCC4)c3)nccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4291312,1,,False,467.88800000000003,4.480500000000003,106.51,0.4553481441991419,O=C(c1cc(-c2nccc3c(Nc4ccccc4)coc23)ccn1)N1CCOCC1
Nc1oc2c(-c3ccnc(C(=O)NCCN4CCOCC4)c3)nccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4285660,1,,False,510.9570000000002,4.070100000000003,118.54,0.3402951761103493,O=C(NCCN1CCOCC1)c1cc(-c2nccc3c(Nc4ccccc4)coc23)ccn1
Nc1oc2c(-c3ccncc3)nc(F)cc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4282281,1,,False,372.76200000000006,5.1472000000000016,76.97,0.486352750676763,c1ccc(Nc2coc3c(-c4ccncc4)nccc23)cc1
Nc1oc2c(-c3ccncc3)nc(F)cc2c1Nc1ccc(F)c(F)c1,6.301029995663981,CHEMBL4287133,1,,False,356.307,4.632900000000001,76.97,0.5233698740426714,c1ccc(Nc2coc3c(-c4ccncc4)nccc23)cc1
Nc1oc2c(-c3ccncc3)nccc2c1Nc1ccc(F)c(C(F)(F)F)c1,6.301029995663981,CHEMBL4279627,1,,False,388.32400000000007,5.373500000000002,76.97,0.46135649912070825,c1ccc(Nc2coc3c(-c4ccncc4)nccc23)cc1
Nc1oc2c(-c3ccncc3)nccc2c1Nc1cccc(C(F)(F)F)c1,6.301029995663981,CHEMBL4280727,1,,False,370.33400000000006,5.234400000000002,76.97,0.5160397358522639,c1ccc(Nc2coc3c(-c4ccncc4)nccc23)cc1
Nc1oc2c(-c3ccncc3)nccc2c1Nc1ccccc1Cl,6.301029995663981,CHEMBL4285861,1,,False,336.78200000000004,4.8690000000000015,76.97,0.5578373742561538,c1ccc(Nc2coc3c(-c4ccncc4)nccc23)cc1
Nc1oc2c(/C=C/c3ccccc3)nccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4283946,1,,False,379.8220000000001,6.116500000000002,64.08,0.4482274200996057,C(=C/c1nccc2c(Nc3ccccc3)coc12)\c1ccccc1
Nc1oc2c(C3CCCCC3)nccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4285043,1,,False,359.832,5.993800000000003,64.08,0.6020824579453692,c1ccc(Nc2coc3c(C4CCCCC4)nccc23)cc1
Nc1oc2c(F)nc(F)cc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4287789,1,,False,313.66600000000005,4.2243,64.08,0.6950956384823682,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2c(F)nccc2c1Nc1ccc(F)c(C(F)(F)F)c1,6.301029995663981,CHEMBL4286734,1,,False,329.22799999999995,4.4506000000000006,64.08,0.5384256874002683,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2c(N3CCOCC3)nccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4281858,1,,False,362.79200000000003,3.782700000000002,76.55,0.737994611336686,c1ccc(Nc2coc3c(N4CCOCC4)nccc23)cc1
Nc1oc2c[n+]([O-])ccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4277466,1,,False,293.68499999999995,3.1845000000000008,78.13,0.5616858160411321,c1ccc(Nc2coc3c[nH+]ccc23)cc1
Nc1oc2cc([N+](=O)[O-])ccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4283317,1,,False,321.69500000000005,4.459300000000001,94.33,0.5483160243648615,c1ccc(Nc2coc3ccccc23)cc1
Nc1oc2cnc(Cl)cc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4290911,1,,False,312.131,4.599500000000001,64.08,0.6788138498205318,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnc(F)cc2c1Nc1cccc(C(F)(F)F)c1,6.301029995663981,CHEMBL4278281,1,,False,311.238,4.3115000000000006,64.08,0.5465390920649668,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnc(F)cc2c1Nc1ccccc1Cl,6.301029995663981,CHEMBL4284653,1,,False,277.68600000000004,3.9461000000000004,64.08,0.6963414928121835,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cncc(Cl)c2c1Nc1ccc(Cl)c(F)c1,6.301029995663981,CHEMBL4278347,1,,False,312.13100000000003,4.5995,64.08,0.7256468350823182,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1cc(Cl)c(F)c(Cl)c1,6.301029995663981,CHEMBL4292539,1,,False,312.131,4.599500000000001,64.08,0.6788138498205318,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1ccc(Br)cc1,6.301029995663981,CHEMBL4286518,1,,False,304.147,3.916100000000001,64.08,0.753002500613327,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1ccc(C(F)(F)F)cc1,6.301029995663981,CHEMBL4279587,1,,False,293.248,4.172400000000001,64.08,0.7438891836337954,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1ccc(Cc2ccccc2)cc1,6.301029995663981,CHEMBL4282272,1,,False,315.376,4.744400000000002,64.08,0.5704811805227588,c1ccc(Cc2ccc(Nc3coc4cnccc34)cc2)cc1
Nc1oc2cnccc2c1Nc1ccc(Cl)c(Cl)c1,6.301029995663981,CHEMBL4281552,1,,False,294.14099999999996,4.460400000000001,64.08,0.7320232488058785,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1ccc(Cl)cc1,6.301029995663981,CHEMBL4287546,1,,False,259.69599999999997,3.8070000000000013,64.08,0.73454461239889,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1ccc(F)c(C(F)(F)F)c1,6.301029995663981,CHEMBL4279406,1,,False,311.23799999999994,4.3115000000000006,64.08,0.6921481614899009,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4288032,1,,False,277.686,3.9461000000000013,64.08,0.7443837519361911,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1ccc(F)c(Cl)c1F,6.301029995663981,CHEMBL4289501,1,,False,295.676,4.0852,64.08,0.6990832309310029,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1ccc(F)c(F)c1,6.301029995663981,CHEMBL4279780,1,,False,261.23099999999994,3.431800000000001,64.08,0.7413523363124153,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1ccc(F)cc1,6.301029995663981,CHEMBL4277115,1,,False,243.24099999999999,3.292700000000001,64.08,0.7244485229354192,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1ccc(F)cc1Cl,6.301029995663981,CHEMBL4291358,1,,False,277.686,3.9461000000000004,64.08,0.7443837519361911,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1ccc(I)c(Cl)c1,6.301029995663981,CHEMBL4281024,1,,False,385.592,4.411600000000001,64.08,0.6413980144393961,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1ccc(OC(F)(F)F)cc1,6.301029995663981,CHEMBL4290983,1,,False,309.24699999999996,4.052200000000001,73.31,0.7632072786384698,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1ccc2c(c1)OCO2,6.301029995663981,CHEMBL4288676,1,,False,269.26,2.8823000000000008,82.54,0.7439575443376424,c1cc2c(Nc3ccc4c(c3)OCO4)coc2cn1
Nc1oc2cnccc2c1Nc1cccc(C(F)(F)F)c1,6.301029995663981,CHEMBL4278645,1,,False,293.248,4.1724000000000006,64.08,0.7438891836337954,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1cccc(C(F)F)c1,6.301029995663981,CHEMBL4294575,1,,False,275.258,4.091200000000001,64.08,0.7552054975281813,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1cccc(C2CCCCC2)c1,6.301029995663981,CHEMBL4288607,1,,False,307.3970000000001,5.2013000000000025,64.08,0.6976097820582192,c1cc(Nc2coc3cnccc23)cc(C2CCCCC2)c1
Nc1oc2cnccc2c1Nc1cccc(Cl)c1,6.301029995663981,CHEMBL4289482,1,,False,259.69599999999997,3.8070000000000013,64.08,0.73454461239889,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1cccc(F)c1,6.301029995663981,CHEMBL4293556,1,,False,243.24099999999999,3.292700000000001,64.08,0.7244485229354192,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1cccc(I)c1,6.301029995663981,CHEMBL4285144,1,,False,351.147,3.7582000000000013,64.08,0.6904252803023075,c1ccc(Nc2coc3cnccc23)cc1
Nc1oc2cnccc2c1Nc1cccnc1,6.301029995663981,CHEMBL4277566,1,,False,226.239,2.5486000000000004,76.97,0.701738224618242,c1cncc(Nc2coc3cnccc23)c1
Nc1oc2cnccc2c1Nc1cncc(Cl)c1,6.301029995663981,CHEMBL4294746,1,,False,260.68399999999997,3.202000000000001,76.97,0.7398164235495348,c1cncc(Nc2coc3cnccc23)c1
Nc1oncc1-c1ccc(Cl)cc1,5.7283199058941285,CHEMBL4160126,2,,False,194.62099999999998,2.5772000000000004,52.05,0.7593089809239694,c1ccc(-c2cnoc2)cc1
Nc1oncc1-c1ccc(F)cc1,6.236572006437063,CHEMBL4170773,1,,False,178.16599999999997,2.0629,52.05,0.7266659401171814,c1ccc(-c2cnoc2)cc1
Nc1oncc1-c1cccc(Cl)c1,5.916341332625912,CHEMBL4170344,2,,False,194.62099999999998,2.5772000000000004,52.05,0.7593089809239694,c1ccc(-c2cnoc2)cc1
Nc1oncc1-c1ccccc1,6.853871964321762,CHEMBL4166415,1,,False,160.176,1.9238,52.05,0.6929233944292374,c1ccc(-c2cnoc2)cc1
Nc1oncc1-c1ccccn1,5.769551078621726,CHEMBL4165043,1,,False,161.164,1.3188,64.94,0.6845207561437586,c1ccc(-c2cnoc2)nc1
Nc1oncc1-c1cccnc1,5.638272163982407,CHEMBL4177147,1,,False,161.164,1.3188,64.94,0.6845207561437586,c1cncc(-c2cnoc2)c1
Nc1oncc1-c1cccs1,7.5376020021010435,CHEMBL4165554,1,,False,166.20499999999998,1.9852999999999998,52.05,0.7043398205283175,c1csc(-c2cnoc2)c1
Nc1oncc1-c1ccsc1,7.552841968657781,CHEMBL4173485,1,,False,166.20499999999998,1.9852999999999998,52.05,0.7043398205283175,c1cc(-c2cnoc2)cs1
Nc1oncc1-n1cc(F)cn1,6.468521082957745,CHEMBL4166624,1,,False,168.131,0.5815999999999999,69.87,0.6757111346916154,c1cnn(-c2cnoc2)c1
Nc1oncc1-n1cccn1,6.5376020021010435,CHEMBL4168975,1,,False,150.141,0.4424999999999999,69.87,0.6399775477801852,c1cnn(-c2cnoc2)c1
Nc1oncc1C1CCCC1,6.1938200260161125,CHEMBL4166941,1,,False,152.19699999999997,1.9144,52.05,0.6683534395768933,c1nocc1C1CCCC1
Nc1oncc1C1CCCCC1,5.107905397309519,CHEMBL4159044,1,,False,166.22399999999996,2.3045,52.05,0.6960298766635683,c1nocc1C1CCCCC1
Nc1sc2c(-c3ccncc3)cccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4279698,1,,False,369.8520000000001,6.081600000000002,50.94,0.45964476387442754,c1ccc(Nc2csc3c(-c4ccncc4)cccc23)cc1
Nc1sc2c(Br)cccc2c1Nc1ccc(F)c(Cl)c1,6.301029995663981,CHEMBL4288820,1,,False,371.66200000000003,5.782100000000001,38.05,0.5987903129823441,c1ccc(Nc2csc3ccccc23)cc1
Nc1sc2ccc(Cl)cc2c1Nc1ccc(F)cc1,6.301029995663981,CHEMBL4293178,1,,False,292.766,5.019600000000001,38.05,0.6957977698599115,c1ccc(Nc2csc3ccccc23)cc1
Nc1sc2ccc(Cl)cc2c1Nc1cccc(C(F)(F)F)c1,6.301029995663981,CHEMBL4278716,1,,False,342.773,5.899300000000002,38.05,0.6081675502318606,c1ccc(Nc2csc3ccccc23)cc1
